denoising autoencoder, full feedback
epochs = 20
hiddens = 300
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 85.161888688255431, 0.098, 31.788345098495483)
(1, 75.497939923677322, 0.0833, 63.53321695327759)
(2, 72.647801783217972, 0.0769, 94.55145311355591)
(3, 70.96703520700855, 0.072, 126.70193195343018)
(4, 69.875808850687662, 0.0691, 159.58983612060547)
(5, 69.122107533040534, 0.0714, 191.59585309028625)
(6, 68.603433097419042, 0.0697, 224.35926413536072)
(7, 68.208111494427186, 0.0655, 257.9365620613098)
(8, 67.914112895922543, 0.0629, 290.88257908821106)
(9, 67.654233467185676, 0.0612, 323.02501702308655)
(10, 67.451456962296007, 0.0631, 357.29321908950806)
(11, 67.285276879115386, 0.0656, 390.29091906547546)
(12, 67.144149386612057, 0.0622, 424.0312910079956)
(13, 67.008916714114562, 0.0622, 456.2523341178894)
(14, 66.92091866373832, 0.0616, 487.7652449607849)
(15, 66.859644066800357, 0.0601, 520.8951141834259)
(16, 66.753777569916494, 0.0633, 554.4111480712891)
(17, 66.65916165479868, 0.06, 587.9633469581604)
(18, 66.551232665639859, 0.0601, 619.741571187973)
(19, 66.498580656678755, 0.0558, 653.9370150566101)
done.
