denoising autoencoder, full feedback
epochs = 30
hiddens = 1000
learning_rate = 0.050000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 81.856139570499892, 0.0964, 58.93708515167236)
(1, 74.698296077359927, 0.0845, 117.99839401245117)
(2, 72.674885586712563, 0.0809, 177.07712602615356)
(3, 71.088183353511582, 0.0691, 236.13031601905823)
(4, 69.893067061183402, 0.0649, 295.2155179977417)
(5, 69.013593178732933, 0.0648, 354.4012711048126)
(6, 68.306224797392048, 0.0625, 413.4272291660309)
(7, 67.771542062512353, 0.0596, 472.4780659675598)
(8, 67.301696138283489, 0.0556, 531.4702391624451)
(9, 66.959310683984782, 0.0566, 590.4376201629639)
(10, 66.617601472040761, 0.0541, 649.4348120689392)
(11, 66.354288622746637, 0.0511, 708.2793791294098)
(12, 66.142919865086114, 0.0499, 767.1355650424957)
(13, 65.965773486705302, 0.049, 826.047285079956)
(14, 65.753776379456212, 0.0522, 884.9853050708771)
(15, 65.618707098998001, 0.0477, 943.9266829490662)
(16, 65.481467037916559, 0.0461, 1002.833428144455)
(17, 65.340120545118381, 0.0469, 1061.940045118332)
(18, 65.241543176824663, 0.0464, 1120.874971151352)
(19, 65.097088253162582, 0.0441, 1179.6649701595306)
(20, 65.004451114710747, 0.0447, 1238.5590410232544)
(21, 64.912149363800609, 0.0453, 1297.4236099720001)
(22, 64.861298736116041, 0.0445, 1356.4935121536255)
(23, 64.779285053368312, 0.0433, 1415.4378020763397)
(24, 64.674144755117027, 0.0409, 1474.4080920219421)
(25, 64.618566261329462, 0.0397, 1533.2975370883942)
(26, 64.501481399768636, 0.0409, 1592.15966796875)
(27, 64.493951034004553, 0.0419, 1651.089663028717)
(28, 64.407206917579984, 0.0402, 1706.417251110077)
(29, 64.338136712784447, 0.0388, 1761.4748539924622)
done.
