denoising autoencoder, full feedback
epochs = 30
hiddens = 1000
learning_rate = 0.050000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 81.841256495781863, 0.1001, 52.158424854278564)
(1, 74.711303673415756, 0.0896, 104.75590682029724)
(2, 72.634160462785317, 0.0802, 164.4889588356018)
(3, 71.120348793568581, 0.0729, 224.24173092842102)
(4, 69.881662752355226, 0.0665, 283.9467658996582)
(5, 68.976210805635404, 0.0621, 342.89552783966064)
(6, 68.284493267026633, 0.0623, 402.54866886138916)
(7, 67.732390174640869, 0.0566, 462.14105701446533)
(8, 67.279353748130561, 0.0568, 521.8726258277893)
(9, 66.929398095413418, 0.0582, 581.406576871872)
(10, 66.602395301480271, 0.0545, 640.9683258533478)
(11, 66.275380516018018, 0.0524, 700.6449868679047)
(12, 66.096623480758495, 0.0507, 760.2696418762207)
(13, 65.902686473061792, 0.0501, 819.9356899261475)
(14, 65.682520470815447, 0.0483, 878.0446689128876)
(15, 65.535662061774218, 0.0487, 937.7985978126526)
(16, 65.416846212184936, 0.0495, 996.6304888725281)
(17, 65.273409514424344, 0.0481, 1056.3297119140625)
(18, 65.179950088825805, 0.0453, 1116.0236639976501)
(19, 65.072044571456615, 0.0445, 1175.7531390190125)
(20, 64.956885708443053, 0.044, 1235.1370649337769)
(21, 64.88744031252989, 0.0451, 1294.5419487953186)
(22, 64.765994580479301, 0.0448, 1354.1844279766083)
(23, 64.694948983493418, 0.0412, 1413.9092509746552)
(24, 64.588803274989971, 0.0434, 1473.3548829555511)
(25, 64.546025423048732, 0.0413, 1532.905473947525)
(26, 64.472912021562067, 0.0436, 1592.1113049983978)
(27, 64.461709036632939, 0.0415, 1651.2246539592743)
(28, 64.391784883513637, 0.0403, 1710.642651796341)
(29, 64.311815452535271, 0.0415, 1769.1610708236694)
done.
