denoising autoencoder, full feedback
epochs = 50
hiddens = 1200
learning_rate = 0.100000
corruption = 0.050000
epoch, cost, error_rate, time
(0, 62.759006776446782, 0.075, 63.10426616668701)
(1, 58.190992212997806, 0.0659, 125.98852300643921)
(2, 57.456065168779844, 0.0602, 188.9977171421051)
(3, 56.952448922226495, 0.055, 251.69939398765564)
(4, 56.574740915264925, 0.0529, 314.62612104415894)
(5, 56.217349640691964, 0.0499, 377.68975710868835)
(6, 55.947136184075418, 0.0456, 440.9947521686554)
(7, 55.695527465563792, 0.044, 503.96254897117615)
(8, 55.47000647463333, 0.0445, 567.2290420532227)
(9, 55.294209906639651, 0.0427, 630.2755589485168)
(10, 55.160869886721557, 0.0422, 693.3352780342102)
(11, 55.003881688166189, 0.0419, 756.5283510684967)
(12, 54.891149792332236, 0.0391, 819.652626991272)
(13, 54.795491666161944, 0.0398, 882.6158390045166)
(14, 54.687703979478847, 0.039, 945.4367771148682)
(15, 54.59994926332962, 0.0399, 1008.5859711170197)
(16, 54.538837870454707, 0.0379, 1071.635997056961)
(17, 54.460163094463702, 0.0393, 1134.880000114441)
(18, 54.38992112821343, 0.0389, 1198.0594749450684)
(19, 54.325878723290117, 0.0387, 1261.0481841564178)
(20, 54.278360435634795, 0.037, 1324.105381011963)
(21, 54.224769875918923, 0.0372, 1387.0815510749817)
(22, 54.174247474837465, 0.0376, 1450.0966491699219)
(23, 54.114738590040439, 0.0351, 1513.0281960964203)
(24, 54.092173607383586, 0.0362, 1576.1329231262207)
(25, 54.040843437409855, 0.0339, 1639.0949590206146)
(26, 54.01076678691669, 0.0352, 1701.9829831123352)
(27, 53.978250274191659, 0.0351, 1764.9179661273956)
(28, 53.945097356961725, 0.0343, 1827.9628009796143)
(29, 53.89836404018272, 0.0339, 1890.8994851112366)
(30, 53.875108232761292, 0.0325, 1954.1922211647034)
(31, 53.853222977672715, 0.0329, 2017.3001680374146)
(32, 53.826872790404494, 0.0329, 2080.339334011078)
(33, 53.791373482467257, 0.0333, 2143.4273149967194)
(34, 53.77550070179398, 0.032, 2206.4590871334076)
(35, 53.739454357106787, 0.0314, 2269.4208409786224)
(36, 53.717254221693814, 0.0327, 2332.5427429676056)
(37, 53.678583779255426, 0.0304, 2395.63920211792)
(38, 53.677804182927055, 0.0314, 2458.5513060092926)
(39, 53.650196019605673, 0.0313, 2521.7545671463013)
(40, 53.643214727999165, 0.0304, 2584.9533071517944)
(41, 53.608686985096789, 0.0299, 2648.001978158951)
(42, 53.604451957600567, 0.0297, 2711.0571830272675)
(43, 53.571098259230844, 0.0307, 2774.168960094452)
(44, 53.570154396510262, 0.0312, 2837.1472220420837)
(45, 53.544372260150112, 0.0296, 2900.2205290794373)
(46, 53.534384301152521, 0.0293, 2963.249433040619)
(47, 53.509974106639788, 0.0289, 3026.455582141876)
(48, 53.493735438937144, 0.0278, 3089.5437531471252)
(49, 53.484733147434696, 0.0287, 3152.719509124756)
done.
