denoising autoencoder, full feedback
epochs = 20
hiddens = 1200
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.489291297207245, 0.0848, 60.80394983291626)
(1, 72.245435844007972, 0.0661, 121.72931098937988)
(2, 69.819337151593217, 0.0584, 182.74435091018677)
(3, 68.420469006258557, 0.0567, 243.73764896392822)
(4, 67.514574036135755, 0.0513, 304.6458170413971)
(5, 66.864740988264231, 0.0495, 365.7835729122162)
(6, 66.350913585284772, 0.0475, 426.88466787338257)
(7, 65.967757317389982, 0.0475, 487.944885969162)
(8, 65.637979516083945, 0.0452, 548.8232929706573)
(9, 65.432748467382595, 0.0424, 609.8641049861908)
(10, 65.195600615768399, 0.0424, 670.6993138790131)
(11, 65.002443577751933, 0.0409, 731.8179340362549)
(12, 64.831119505486328, 0.0394, 792.809937953949)
(13, 64.725940321393225, 0.0381, 853.8952329158783)
(14, 64.56340274146649, 0.0411, 915.0527188777924)
(15, 64.473215166564344, 0.0388, 975.9838359355927)
(16, 64.402572131316816, 0.0382, 1036.9643728733063)
(17, 64.297250456769802, 0.0387, 1097.8393998146057)
(18, 64.212473397969205, 0.0356, 1158.820937871933)
(19, 64.147727880818238, 0.036, 1219.7454998493195)
done.
