denoising autoencoder, full feedback
epochs = 50
hiddens = 1200
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.418354212632408, 0.079, 63.32348585128784)
(1, 72.126379987983213, 0.0675, 126.79964900016785)
(2, 69.779993945544788, 0.0607, 190.23626589775085)
(3, 68.427288461941174, 0.0549, 253.40366101264954)
(4, 67.502300074114501, 0.053, 316.5972709655762)
(5, 66.813731526899915, 0.0485, 379.87477588653564)
(6, 66.328372273010629, 0.0482, 443.0848128795624)
(7, 65.965891752810563, 0.0468, 506.61690402030945)
(8, 65.635918089446093, 0.0445, 570.0351059436798)
(9, 65.425591818149186, 0.0453, 633.4855010509491)
(10, 65.18462953177341, 0.0415, 697.0714290142059)
(11, 64.991194269858582, 0.0421, 760.421886920929)
(12, 64.831020573800998, 0.0401, 823.8024680614471)
(13, 64.70151457543993, 0.041, 887.0680749416351)
(14, 64.609371920763323, 0.0412, 950.6188519001007)
(15, 64.446178844906626, 0.0377, 1013.874027967453)
(16, 64.372980453413362, 0.0381, 1077.1583440303802)
(17, 64.291602209234895, 0.0363, 1140.508192062378)
(18, 64.21237057427912, 0.0368, 1203.9959449768066)
(19, 64.120421744671901, 0.0356, 1267.361356973648)
(20, 64.033454985920514, 0.0346, 1330.7287888526917)
(21, 63.952340942519847, 0.0365, 1393.9342880249023)
(22, 63.904860455819758, 0.0354, 1457.4073040485382)
(23, 63.873008871758465, 0.0343, 1520.6334550380707)
(24, 63.789450510941272, 0.0367, 1584.0349130630493)
(25, 63.749319413257602, 0.033, 1647.6281280517578)
(26, 63.720177340023639, 0.0344, 1710.8014719486237)
(27, 63.686008814765046, 0.0327, 1774.359647989273)
(28, 63.642863062345725, 0.0335, 1837.7415778636932)
(29, 63.566747423943909, 0.0317, 1901.1557550430298)
(30, 63.537831405634513, 0.0318, 1964.504315853119)
(31, 63.509591099025656, 0.0333, 2027.8236620426178)
(32, 63.503078631930109, 0.0324, 2091.2158930301666)
(33, 63.443656169338155, 0.0321, 2154.5094318389893)
(34, 63.445203128689528, 0.0336, 2217.866730928421)
(35, 63.411625543685119, 0.0327, 2281.293438911438)
(36, 63.34276327069275, 0.0319, 2344.7247388362885)
(37, 63.319287096246789, 0.0301, 2408.297560930252)
(38, 63.304692383045193, 0.0334, 2471.4731879234314)
(39, 63.268990767175275, 0.0308, 2534.783499956131)
(40, 63.241287333052547, 0.0309, 2597.898726940155)
(41, 63.231082962005566, 0.0299, 2661.201138973236)
(42, 63.203029874321899, 0.0289, 2724.6528379917145)
(43, 63.210330123848912, 0.0282, 2788.047257900238)
(44, 63.161525808355641, 0.0315, 2851.4053859710693)
(45, 63.127904664312489, 0.0306, 2914.522400856018)
(46, 63.080442610392382, 0.0294, 2977.8240530490875)
(47, 63.113751107335879, 0.0283, 3041.134589910507)
(48, 63.069023350511983, 0.0308, 3104.48473405838)
(49, 63.057249786218151, 0.0287, 3167.673861026764)
done.
