denoising autoencoder, full feedback
epochs = 20
hiddens = 700
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.778935247941234, 0.0937, 46.867944955825806)
(1, 72.961847217309057, 0.071, 94.21148896217346)
(2, 70.328985590522777, 0.0641, 141.43324208259583)
(3, 68.849481756774836, 0.0585, 188.15668892860413)
(4, 67.87062847237236, 0.0557, 234.83544492721558)
(5, 67.232331646257634, 0.0532, 281.6465470790863)
(6, 66.770617043582845, 0.052, 328.88599610328674)
(7, 66.354429982849013, 0.0511, 376.25134801864624)
(8, 66.06936698130059, 0.049, 423.36311292648315)
(9, 65.77288487140197, 0.0465, 470.68237805366516)
(10, 65.616943698855479, 0.0457, 517.7541129589081)
(11, 65.430117641614927, 0.0432, 564.7950830459595)
(12, 65.289708442341578, 0.0438, 611.7296938896179)
(13, 65.157636363566951, 0.0429, 658.5145080089569)
(14, 65.040978633343514, 0.0412, 705.1540279388428)
(15, 64.929001645683186, 0.0403, 752.256413936615)
(16, 64.821161272116655, 0.0396, 799.1876308917999)
(17, 64.737856338053462, 0.0368, 845.907763004303)
(18, 64.671154423872153, 0.0391, 892.956759929657)
(19, 64.584155384266069, 0.0385, 939.8929340839386)
done.
