denoising autoencoder, full feedback
epochs = 20
hiddens = 50
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 116.78228967713, 0.1242, 9.706488132476807)
(1, 101.54289532191659, 0.1196, 19.762704133987427)
(2, 98.857608339964358, 0.1183, 29.66139507293701)
(3, 97.646847163214701, 0.1149, 39.292195081710815)
(4, 96.725787576866097, 0.114, 49.280182123184204)
(5, 96.060283980734155, 0.1158, 59.205363035202026)
(6, 95.539055872743262, 0.1138, 69.12550902366638)
(7, 95.08506754361153, 0.112, 78.77835702896118)
(8, 94.654011364671788, 0.1114, 88.7100601196289)
(9, 94.295420773370154, 0.1066, 98.53169012069702)
(10, 93.959131920392664, 0.1093, 108.3903751373291)
(11, 93.68949430217404, 0.1086, 118.4706220626831)
(12, 93.449903283335075, 0.1093, 128.41380405426025)
(13, 93.205791364102325, 0.1118, 138.2637460231781)
(14, 93.013990292992972, 0.1086, 148.06748795509338)
(15, 92.873203156910833, 0.1056, 157.7610161304474)
(16, 92.769446403535085, 0.1077, 167.58464312553406)
(17, 92.60508103464683, 0.1076, 177.1585099697113)
(18, 92.495124643503416, 0.1083, 187.0573010444641)
(19, 92.444685262217916, 0.1078, 196.7053701877594)
done.
