denoising autoencoder, full feedback
epochs = 20
hiddens = 600
learning_rate = 0.200000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.160394660971264, 0.0735, 35.42392301559448)
(1, 71.166624603664559, 0.0647, 70.606369972229)
(2, 68.961303362866403, 0.0561, 106.02608180046082)
(3, 67.870033856334132, 0.0524, 141.27620697021484)
(4, 67.23333680257339, 0.048, 176.54608392715454)
(5, 66.748854290318064, 0.0458, 211.9320559501648)
(6, 66.385442785126571, 0.0438, 247.19173097610474)
(7, 66.132689850521757, 0.0433, 282.6943759918213)
(8, 65.930172293485327, 0.0403, 317.88137102127075)
(9, 65.741389729429272, 0.0421, 353.46035981178284)
(10, 65.62243712187886, 0.039, 388.74176001548767)
(11, 65.500297015463502, 0.0375, 424.24226784706116)
(12, 65.375092963302421, 0.0382, 459.33194494247437)
(13, 65.295467560326372, 0.0389, 494.77612686157227)
(14, 65.25364689827677, 0.0376, 529.8263478279114)
(15, 65.164469556694087, 0.0391, 565.4335458278656)
(16, 65.110980613450508, 0.0363, 600.4404308795929)
(17, 65.059108527611357, 0.0383, 635.8233168125153)
(18, 64.997354130797987, 0.0391, 671.1689050197601)
(19, 64.897271093333785, 0.0348, 706.6439499855042)
done.
