denoising autoencoder, full feedback
epochs = 50
hiddens = 1200
learning_rate = 0.100000
corruption = 0.000000
epoch, cost, error_rate, time
(0, 57.211164559036199, 0.0784, 62.48675203323364)
(1, 52.975078543024182, 0.071, 125.06756615638733)
(2, 52.470695712131416, 0.0653, 187.68034410476685)
(3, 52.191763016668567, 0.0614, 250.24234914779663)
(4, 51.991804659930615, 0.0575, 312.8213601112366)
(5, 51.83087873464914, 0.0537, 375.46062994003296)
(6, 51.694026421153147, 0.0519, 438.03204703330994)
(7, 51.574199422068205, 0.0505, 500.6533441543579)
(8, 51.467404217153678, 0.0489, 563.3365571498871)
(9, 51.371101720348307, 0.0485, 626.0761020183563)
(10, 51.283564589691437, 0.0469, 688.7210891246796)
(11, 51.203536445923838, 0.0459, 751.4258420467377)
(12, 51.130043204906158, 0.0449, 814.0737979412079)
(13, 51.062287857834363, 0.0443, 876.7086250782013)
(14, 50.999596149715124, 0.0432, 939.4018020629883)
(15, 50.941393380964023, 0.0426, 1001.9981410503387)
(16, 50.887192486292442, 0.0421, 1064.6079471111298)
(17, 50.836581601345316, 0.0421, 1127.1162190437317)
(18, 50.789206040628478, 0.0418, 1189.7433769702911)
(19, 50.744752296102085, 0.0413, 1252.375589132309)
(20, 50.702939619674588, 0.041, 1315.0301599502563)
(21, 50.663516645363799, 0.0405, 1377.8460199832916)
(22, 50.626259096315842, 0.0399, 1440.5200879573822)
(23, 50.590967188909595, 0.0392, 1503.3466250896454)
(24, 50.557462936663072, 0.0387, 1565.87464594841)
(25, 50.52558780484766, 0.0385, 1628.5661809444427)
(26, 50.49520085256912, 0.0385, 1691.2771790027618)
(27, 50.466176953353873, 0.0381, 1753.9640820026398)
(28, 50.438404685198563, 0.0373, 1816.7035291194916)
(29, 50.411784289274827, 0.0373, 1879.371808052063)
(30, 50.386226204842167, 0.0374, 1942.1222920417786)
(31, 50.361650000296351, 0.0376, 2004.8245749473572)
(32, 50.337983375370079, 0.0372, 2067.4544620513916)
(33, 50.31516118284452, 0.0374, 2130.0835449695587)
(34, 50.293124580065658, 0.0369, 2192.6219749450684)
(35, 50.271820384154594, 0.0363, 2255.2940850257874)
(36, 50.251200567378959, 0.036, 2317.8419930934906)
(37, 50.231221727293615, 0.0356, 2380.485234975815)
(38, 50.21184441803355, 0.0353, 2443.0751299858093)
(39, 50.193032406356984, 0.035, 2505.7317881584167)
(40, 50.174752024543899, 0.0341, 2568.348035097122)
(41, 50.156971724711006, 0.034, 2630.887633085251)
(42, 50.139661808671342, 0.0336, 2693.488357067108)
(43, 50.12279424977681, 0.0341, 2756.0300040245056)
(44, 50.106342545202565, 0.0341, 2818.653661966324)
(45, 50.090281578762131, 0.0342, 2881.202964067459)
(46, 50.074587501298268, 0.034, 2943.731964111328)
(47, 50.059237649262222, 0.0342, 3006.387736082077)
(48, 50.044210532458237, 0.0337, 3069.089059114456)
(49, 50.029485934970708, 0.0336, 3131.934940099716)
done.
