denoising autoencoder, full feedback
epochs = 20
hiddens = 600
learning_rate = 0.200000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 79.91068738516023, 0.0732, 34.87648606300354)
(1, 71.062684178303073, 0.0613, 70.00564908981323)
(2, 68.967937954207969, 0.0572, 104.89029598236084)
(3, 67.869581926093488, 0.0523, 140.24984002113342)
(4, 67.232959576930909, 0.0515, 175.17292404174805)
(5, 66.739569060198974, 0.0458, 210.35857009887695)
(6, 66.406872106329416, 0.0456, 245.40495204925537)
(7, 66.128788652287255, 0.0449, 280.775160074234)
(8, 65.932750124098959, 0.0452, 315.85246896743774)
(9, 65.766789477867974, 0.0437, 350.94141602516174)
(10, 65.620751255094973, 0.0426, 385.9134900569916)
(11, 65.501760894843571, 0.0418, 421.0605208873749)
(12, 65.337135487495374, 0.0404, 456.12193489074707)
(13, 65.288376288146623, 0.0429, 490.6907949447632)
(14, 65.188630170230425, 0.0408, 525.8230760097504)
(15, 65.138218513951514, 0.0391, 560.8364028930664)
(16, 65.074434671219151, 0.0382, 596.166533946991)
(17, 64.993086479198595, 0.0383, 631.0956120491028)
(18, 64.966342508532193, 0.0377, 666.5055968761444)
(19, 64.854627991102646, 0.0383, 701.4807178974152)
done.
