denoising autoencoder, full feedback
epochs = 20
hiddens = 500
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 81.807577142585586, 0.0899, 39.73238492012024)
(1, 73.481236576278334, 0.0762, 79.61078596115112)
(2, 70.835060807177342, 0.0682, 119.69192600250244)
(3, 69.326948190561794, 0.0622, 159.6519479751587)
(4, 68.365659512978766, 0.0588, 199.54789304733276)
(5, 67.692519526978231, 0.0557, 239.50776195526123)
(6, 67.239861895204712, 0.0552, 279.83872389793396)
(7, 66.856967200444004, 0.0537, 319.5595910549164)
(8, 66.534597196631921, 0.0538, 359.5916700363159)
(9, 66.346531974688418, 0.0519, 399.5056929588318)
(10, 66.130997142591966, 0.0519, 439.0843529701233)
(11, 65.919645515775443, 0.0475, 478.4356520175934)
(12, 65.795765206419787, 0.0491, 518.4701528549194)
(13, 65.679755305287046, 0.0483, 558.6007549762726)
(14, 65.528972553520617, 0.0499, 598.2600519657135)
(15, 65.438840464566169, 0.0478, 638.0151698589325)
(16, 65.364612714753761, 0.0475, 677.3691959381104)
(17, 65.280063231995072, 0.0459, 717.2850179672241)
(18, 65.19893190740305, 0.0448, 757.2789969444275)
(19, 65.162924005271933, 0.0425, 797.0409848690033)
done.
