denoising autoencoder, full feedback
epochs = 20
hiddens = 500
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 81.841730072429513, 0.0914, 39.92517590522766)
(1, 73.58582020193451, 0.0742, 79.43531084060669)
(2, 70.939414066567267, 0.0692, 119.26541900634766)
(3, 69.389836330963718, 0.0666, 158.63371300697327)
(4, 68.417278251475452, 0.0629, 198.82791185379028)
(5, 67.754569014787705, 0.0606, 238.4898178577423)
(6, 67.221186985709664, 0.0602, 278.0839958190918)
(7, 66.862984664620825, 0.058, 317.4903709888458)
(8, 66.593971622864103, 0.0553, 357.5662558078766)
(9, 66.351810240534007, 0.0542, 397.5225028991699)
(10, 66.136140403859471, 0.0536, 437.4022219181061)
(11, 65.953777343938341, 0.0515, 477.4408829212189)
(12, 65.8114116167324, 0.0494, 517.023108959198)
(13, 65.695924068947491, 0.0488, 556.9675400257111)
(14, 65.610929025150995, 0.0467, 597.305536031723)
(15, 65.459381463209127, 0.0464, 636.6106269359589)
(16, 65.359007577902204, 0.0451, 676.0596449375153)
(17, 65.320856245617051, 0.0484, 715.5444538593292)
(18, 65.241033714768449, 0.046, 755.3615489006042)
(19, 65.197600122421207, 0.0448, 795.4296000003815)
done.
