denoising autoencoder, full feedback
epochs = 30
hiddens = 4000
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 95.924195911412923, 0.0839, 172.87444615364075)
(1, 73.944491743278022, 0.0716, 345.6905210018158)
(2, 70.958181930569978, 0.0587, 518.4894111156464)
(3, 69.31875941753232, 0.0544, 691.3332281112671)
(4, 68.270721264614124, 0.0537, 864.0823011398315)
(5, 67.533852056503136, 0.0493, 1036.918261051178)
(6, 66.932045378028718, 0.0449, 1209.7010080814362)
(7, 66.490685481091106, 0.0461, 1382.6240949630737)
(8, 66.118336151868618, 0.0427, 1555.502856016159)
(9, 65.781818147337759, 0.0409, 1728.3180980682373)
(10, 65.552532386300399, 0.0429, 1901.203842163086)
(11, 65.318338527535332, 0.0401, 2073.886428117752)
(12, 65.09667220391843, 0.0376, 2246.71874499321)
(13, 64.914408266185688, 0.0396, 2419.532205104828)
(14, 64.776690960123688, 0.0365, 2592.334454059601)
(15, 64.597059599519795, 0.0357, 2765.0965690612793)
(16, 64.514816245649641, 0.0366, 2937.828994035721)
(17, 64.395650098240324, 0.0336, 3110.6939821243286)
(18, 64.271516495280522, 0.0333, 3283.5136790275574)
(19, 64.166707619844317, 0.0349, 3456.3248810768127)
(20, 64.10244508923499, 0.0339, 3629.3196771144867)
(21, 63.973635437421336, 0.0315, 3802.1791491508484)
(22, 63.893324549010359, 0.0321, 3974.8780529499054)
(23, 63.843569021067033, 0.0321, 4147.761531114578)
(24, 63.743192398244432, 0.0306, 4320.634519100189)
(25, 63.717033538864889, 0.0295, 4493.426891088486)
(26, 63.641064833439586, 0.0299, 4666.2759211063385)
(27, 63.594741785358067, 0.0299, 4839.171817064285)
(28, 63.535908855782623, 0.0291, 5012.056575059891)
(29, 63.462720599439365, 0.0308, 5184.986533164978)
done.
