denoising autoencoder, full feedback
epochs = 50
hiddens = 1200
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.448864194385877, 0.0813, 63.21601700782776)
(1, 72.224615650352263, 0.067, 126.47668981552124)
(2, 69.890660596770303, 0.0597, 189.8399498462677)
(3, 68.478065508294137, 0.0561, 252.878723859787)
(4, 67.515029446960057, 0.0517, 316.235298871994)
(5, 66.888218547940781, 0.0523, 379.40506982803345)
(6, 66.405760324457233, 0.0487, 442.6849489212036)
(7, 66.01238226653237, 0.0467, 505.93253087997437)
(8, 65.742613849844147, 0.0463, 569.2128708362579)
(9, 65.446611908757006, 0.0449, 632.4827308654785)
(10, 65.221346094909805, 0.0408, 695.8331868648529)
(11, 65.059021489671139, 0.0423, 759.0536699295044)
(12, 64.866839538119379, 0.0411, 822.319916009903)
(13, 64.71756302833343, 0.0407, 885.5906388759613)
(14, 64.599417709697335, 0.038, 948.9703049659729)
(15, 64.506804337657925, 0.0385, 1012.3614068031311)
(16, 64.40964200381849, 0.0371, 1075.6761779785156)
(17, 64.306558074739229, 0.0348, 1138.7621808052063)
(18, 64.200782816077592, 0.0352, 1202.1061220169067)
(19, 64.122468688145304, 0.0341, 1265.408535003662)
(20, 64.072506598927689, 0.0371, 1328.568078994751)
(21, 64.025493073878295, 0.0349, 1391.5686299800873)
(22, 63.920252215553241, 0.0349, 1454.6025779247284)
(23, 63.888821092616695, 0.0308, 1518.0505578517914)
(24, 63.795120610130873, 0.0363, 1581.2562608718872)
(25, 63.75433842342035, 0.034, 1644.4630618095398)
(26, 63.674753136672507, 0.0342, 1707.7302298545837)
(27, 63.666080010518932, 0.0323, 1771.0793750286102)
(28, 63.626146006004348, 0.0315, 1834.3603928089142)
(29, 63.60087228060393, 0.0312, 1897.7047369480133)
(30, 63.531889304038032, 0.0305, 1960.7141709327698)
(31, 63.510854095915683, 0.0309, 2023.92622590065)
(32, 63.484368436779278, 0.0301, 2087.0752058029175)
(33, 63.419365361364406, 0.0323, 2150.2317798137665)
(34, 63.37891166375654, 0.0311, 2213.5137848854065)
(35, 63.403818963042042, 0.0303, 2276.7075049877167)
(36, 63.348131098165162, 0.0315, 2339.915349960327)
(37, 63.317102512169562, 0.0311, 2403.1267058849335)
(38, 63.299130729320552, 0.0315, 2466.549017906189)
(39, 63.248273523750832, 0.0297, 2529.8368859291077)
(40, 63.232429847124408, 0.0312, 2593.058569908142)
(41, 63.200287498428963, 0.0271, 2656.410099029541)
(42, 63.160338813669398, 0.0289, 2719.4684228897095)
(43, 63.157133050538135, 0.0298, 2782.512326002121)
(44, 63.138116375007961, 0.0285, 2845.7696249485016)
(45, 63.095080502930657, 0.0284, 2908.94571685791)
(46, 63.062880550166312, 0.0308, 2972.3271548748016)
(47, 63.087153918379791, 0.0281, 3035.2344880104065)
(48, 63.025393693847114, 0.03, 3098.5028688907623)
(49, 63.032718240017907, 0.0289, 3161.6204018592834)
done.
