denoising autoencoder, full feedback
epochs = 30
hiddens = 600
learning_rate = 0.100000
corruption = 0.000000
epoch, cost, error_rate, time
(0, 61.292934754308092, 0.0771, 35.9043869972229)
(1, 54.801889292297595, 0.0707, 71.55291509628296)
(2, 53.945156971823728, 0.0668, 107.14906597137451)
(3, 53.503843761084404, 0.064, 142.93731307983398)
(4, 53.2035441235682, 0.0614, 178.65141415596008)
(5, 52.974540235548481, 0.0601, 214.3936460018158)
(6, 52.78883927655378, 0.0588, 250.32207202911377)
(7, 52.632421287178367, 0.0578, 285.9826650619507)
(8, 52.497204699026874, 0.0562, 321.7702100276947)
(9, 52.378106609952127, 0.0552, 357.40265917778015)
(10, 52.271733201590209, 0.0546, 393.1406421661377)
(11, 52.175767213920345, 0.0543, 429.04995107650757)
(12, 52.088578397849375, 0.0537, 464.9065651893616)
(13, 52.008871570682729, 0.0528, 500.5534200668335)
(14, 51.935572978740915, 0.0518, 536.4633390903473)
(15, 51.867871359821024, 0.0519, 572.154815196991)
(16, 51.805164374559666, 0.0508, 608.0017471313477)
(17, 51.747017515900481, 0.0501, 643.7122900485992)
(18, 51.693054504244742, 0.0497, 679.3348550796509)
(19, 51.642869719481311, 0.0495, 715.2217161655426)
(20, 51.596048285356261, 0.0491, 750.4350490570068)
(21, 51.552198823168403, 0.0488, 785.9850821495056)
(22, 51.510963103762222, 0.0484, 821.8915491104126)
(23, 51.472021368947495, 0.0481, 857.4767570495605)
(24, 51.435101702368712, 0.0481, 893.419310092926)
(25, 51.399987300562984, 0.048, 929.1413671970367)
(26, 51.366515729699728, 0.0477, 964.7961390018463)
(27, 51.334561094479987, 0.0477, 1000.599091053009)
(28, 51.304009681136407, 0.0471, 1036.4180200099945)
(29, 51.274748379411804, 0.0473, 1072.1108829975128)
done.
