denoising autoencoder, full feedback
epochs = 50
hiddens = 1200
learning_rate = 0.100000
corruption = 0.000000
epoch, cost, error_rate, time
(0, 57.267040920791004, 0.0779, 66.08554291725159)
(1, 52.962894004044266, 0.0723, 133.71202111244202)
(2, 52.459484372979553, 0.0663, 201.13092303276062)
(3, 52.176045424815321, 0.0636, 268.71756410598755)
(4, 51.971353162339526, 0.0611, 336.25243306159973)
(5, 51.807104571664865, 0.0583, 403.7220950126648)
(6, 51.668132979242785, 0.0561, 471.3744089603424)
(7, 51.547009071868125, 0.0535, 539.0524849891663)
(8, 51.439476362205099, 0.0525, 606.6131989955902)
(9, 51.342797787005281, 0.0498, 673.7937870025635)
(10, 51.255086989943571, 0.0487, 740.7670168876648)
(11, 51.174994735014337, 0.0472, 807.6228361129761)
(12, 51.101516257401919, 0.046, 874.3657989501953)
(13, 51.033863923811275, 0.0456, 941.5803868770599)
(14, 50.97138797516169, 0.0452, 1008.6629309654236)
(15, 50.913529517871282, 0.0435, 1075.756675004959)
(16, 50.85979636512225, 0.043, 1142.7630410194397)
(17, 50.809753536286905, 0.0425, 1209.7613179683685)
(18, 50.763018255965278, 0.0422, 1276.8565900325775)
(19, 50.719253651354052, 0.0411, 1343.882080078125)
(20, 50.678161198055584, 0.0406, 1411.017424106598)
(21, 50.6394740146497, 0.04, 1477.7581069469452)
(22, 50.602952291685121, 0.0391, 1544.5534839630127)
(23, 50.568380640513098, 0.0386, 1611.5026500225067)
(24, 50.535566640495453, 0.0375, 1678.3227610588074)
(25, 50.504340009678153, 0.0376, 1745.3047580718994)
(26, 50.474551871837981, 0.037, 1812.1530570983887)
(27, 50.446073414589975, 0.0362, 1879.2098450660706)
(28, 50.418793486516286, 0.0358, 1946.2545340061188)
(29, 50.392615543953845, 0.0354, 2013.3086159229279)
(30, 50.367454772560045, 0.035, 2080.2678599357605)
(31, 50.343235866118505, 0.0346, 2147.3851969242096)
(32, 50.319891530748343, 0.0345, 2214.308422088623)
(33, 50.297361542606147, 0.0348, 2281.369472026825)
(34, 50.275592064038129, 0.0347, 2348.404051065445)
(35, 50.254534924191624, 0.0351, 2415.562726020813)
(36, 50.234146707187861, 0.0352, 2482.33794093132)
(37, 50.214387727945038, 0.035, 2549.423360109329)
(38, 50.195221138553144, 0.035, 2616.263648033142)
(39, 50.17661234184277, 0.0344, 2683.38779091835)
(40, 50.158528704385759, 0.0339, 2750.6643149852753)
(41, 50.140939461360922, 0.0335, 2817.6361150741577)
(42, 50.123815717029146, 0.0333, 2884.647651910782)
(43, 50.107130486938168, 0.0333, 2951.8596200942993)
(44, 50.090858752634013, 0.033, 3018.827728033066)
(45, 50.074977501737017, 0.0328, 3085.9146370887756)
(46, 50.059465718872787, 0.0327, 3152.9859189987183)
(47, 50.044304297333078, 0.0327, 3219.923080921173)
(48, 50.029475869227646, 0.0328, 3286.917056083679)
(49, 50.014964588751951, 0.0327, 3353.7018399238586)
done.
