denoising autoencoder, full feedback
epochs = 30
hiddens = 1000
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.311360788336756, 0.0851, 55.90356779098511)
(1, 72.386230714191058, 0.0707, 116.80570578575134)
(2, 69.952501714553392, 0.0618, 177.2843828201294)
(3, 68.527961903276534, 0.0558, 238.02161383628845)
(4, 67.59415179199307, 0.0551, 297.70771193504333)
(5, 66.931179051666703, 0.0497, 358.60358595848083)
(6, 66.398228237843497, 0.0477, 419.3380069732666)
(7, 66.013731079668688, 0.0472, 479.40405893325806)
(8, 65.753614317186205, 0.0449, 540.1355400085449)
(9, 65.499303963946232, 0.0446, 600.8239688873291)
(10, 65.317279541225929, 0.0414, 661.5085790157318)
(11, 65.128455811085189, 0.0427, 721.2551879882812)
(12, 64.941818433446073, 0.0405, 781.7714488506317)
(13, 64.79948350935075, 0.0398, 842.0663568973541)
(14, 64.696837546945105, 0.0392, 901.2870678901672)
(15, 64.580124283738741, 0.0371, 961.7264769077301)
(16, 64.496360623779424, 0.0381, 1021.6908237934113)
(17, 64.386829545453949, 0.0361, 1081.9544308185577)
(18, 64.333013273150954, 0.0396, 1141.7157368659973)
(19, 64.268530439626318, 0.038, 1201.78440284729)
(20, 64.163979949770507, 0.0354, 1261.7994558811188)
(21, 64.080307445893325, 0.0349, 1321.0774059295654)
(22, 64.004890928202812, 0.0343, 1381.2349410057068)
(23, 63.988478493505212, 0.0363, 1441.414955854416)
(24, 63.898472356741856, 0.034, 1500.6870639324188)
(25, 63.882101601183741, 0.0331, 1560.6666178703308)
(26, 63.817840397751731, 0.0316, 1620.7783279418945)
(27, 63.809633544742155, 0.034, 1680.7836239337921)
(28, 63.772019065719213, 0.0328, 1739.9688727855682)
(29, 63.72388000819172, 0.0338, 1800.0277709960938)
done.
