denoising autoencoder, full feedback
epochs = 30
hiddens = 1000
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.311028383184805, 0.0881, 58.778438091278076)
(1, 72.395719227763379, 0.0698, 118.33037209510803)
(2, 69.93596328123904, 0.0609, 177.91998100280762)
(3, 68.53816217451687, 0.0578, 236.83432412147522)
(4, 67.584008738057548, 0.0554, 296.34657621383667)
(5, 66.924323417857252, 0.0521, 355.878751039505)
(6, 66.462142727727141, 0.0484, 415.51698303222656)
(7, 66.101166079683054, 0.0479, 474.19465613365173)
(8, 65.764968365704789, 0.0463, 533.826642036438)
(9, 65.506870571746859, 0.0461, 593.3792312145233)
(10, 65.299680165314797, 0.0419, 652.3387410640717)
(11, 65.139883582616989, 0.041, 711.7809391021729)
(12, 64.9449602568736, 0.0415, 771.4885032176971)
(13, 64.83354123684633, 0.0384, 830.9933211803436)
(14, 64.674386662671168, 0.0396, 889.6997539997101)
(15, 64.575139209288295, 0.0378, 949.1790981292725)
(16, 64.481360977208155, 0.0386, 1008.5971841812134)
(17, 64.395147883901529, 0.0368, 1067.402484178543)
(18, 64.303240545177516, 0.0368, 1126.912849187851)
(19, 64.257380372266695, 0.0371, 1186.4907820224762)
(20, 64.177406962924806, 0.0356, 1245.9196209907532)
(21, 64.093026619690662, 0.0355, 1304.7797892093658)
(22, 64.039471204108764, 0.0348, 1364.3197741508484)
(23, 63.980572700302524, 0.0348, 1423.8449840545654)
(24, 63.92620864369426, 0.0367, 1482.6677000522614)
(25, 63.89490804816851, 0.0349, 1542.1671252250671)
(26, 63.875488600232963, 0.0336, 1601.5779540538788)
(27, 63.809531252866982, 0.0326, 1661.1068680286407)
(28, 63.738325560502531, 0.0321, 1719.9836180210114)
(29, 63.753081947944395, 0.0332, 1779.5470921993256)
done.
