denoising autoencoder, full feedback
epochs = 20
hiddens = 600
learning_rate = 0.200000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.230048475648999, 0.0763, 35.216371059417725)
(1, 71.244513375968964, 0.0604, 70.21850800514221)
(2, 69.10156984954881, 0.0559, 105.60393810272217)
(3, 68.024433848745176, 0.0541, 140.6083221435547)
(4, 67.352701057626803, 0.0518, 175.88320803642273)
(5, 66.836835603867669, 0.0502, 210.94661593437195)
(6, 66.513326999018034, 0.047, 245.98309206962585)
(7, 66.218716045221242, 0.0447, 280.91621494293213)
(8, 65.994022091459314, 0.0461, 316.300656080246)
(9, 65.854137286693287, 0.0428, 351.34295201301575)
(10, 65.721401846441154, 0.0455, 386.5660779476166)
(11, 65.561250272449456, 0.0414, 421.58826208114624)
(12, 65.467309851839687, 0.0418, 456.7309989929199)
(13, 65.371735362780299, 0.0417, 491.6205861568451)
(14, 65.29083644039541, 0.0395, 526.9310131072998)
(15, 65.210425636054211, 0.0396, 562.1587450504303)
(16, 65.131269544149973, 0.0398, 597.1365449428558)
(17, 65.079057824693777, 0.0393, 632.4779860973358)
(18, 65.033516303895041, 0.0398, 667.2177400588989)
(19, 64.99109730890747, 0.038, 702.4674670696259)
done.
