denoising autoencoder, full feedback
epochs = 20
hiddens = 1200
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.498741450533913, 0.0822, 60.77795696258545)
(1, 72.363745272555491, 0.0691, 121.56889796257019)
(2, 69.891515737627614, 0.0624, 182.30034494400024)
(3, 68.476112361874087, 0.0578, 243.18669891357422)
(4, 67.55541681961688, 0.0528, 303.97130703926086)
(5, 66.896623412719904, 0.0517, 364.887503862381)
(6, 66.376656223388437, 0.048, 425.65555000305176)
(7, 65.993869765112095, 0.0459, 486.26395988464355)
(8, 65.722319676236225, 0.0464, 547.1386740207672)
(9, 65.435358647444104, 0.0445, 607.806459903717)
(10, 65.199722412492832, 0.0433, 668.6023049354553)
(11, 64.986078741098154, 0.0425, 729.443678855896)
(12, 64.847086653019844, 0.0422, 790.345235824585)
(13, 64.706025802747561, 0.0404, 851.2699408531189)
(14, 64.581816705839657, 0.0394, 912.2123210430145)
(15, 64.457598164646228, 0.0384, 972.8915359973907)
(16, 64.397012865770137, 0.0402, 1033.909656047821)
(17, 64.297881068926131, 0.0367, 1094.881980895996)
(18, 64.168287758123341, 0.0375, 1155.4204230308533)
(19, 64.087684526283482, 0.0362, 1215.9898099899292)
done.
