denoising autoencoder, full feedback
epochs = 20
hiddens = 500
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 81.837353461832151, 0.0895, 40.00778889656067)
(1, 73.572393779935496, 0.0769, 79.58235287666321)
(2, 70.892636419719537, 0.0721, 119.62580490112305)
(3, 69.352005185939291, 0.0664, 159.7145597934723)
(4, 68.381161348612423, 0.062, 199.46194696426392)
(5, 67.691961348340612, 0.0596, 239.02497386932373)
(6, 67.176434400528876, 0.0565, 278.75926899909973)
(7, 66.818072353797078, 0.0563, 318.20154881477356)
(8, 66.515065243510534, 0.0545, 358.1142318248749)
(9, 66.270546637844234, 0.0563, 397.90205788612366)
(10, 66.094035379609693, 0.0506, 437.77949690818787)
(11, 65.907847079532516, 0.052, 477.7524428367615)
(12, 65.766175617155625, 0.0519, 517.7402608394623)
(13, 65.635485609816484, 0.0486, 557.5671758651733)
(14, 65.560915805775991, 0.0487, 597.4014949798584)
(15, 65.42302994200611, 0.0482, 637.3051159381866)
(16, 65.342572614749088, 0.0468, 676.8656749725342)
(17, 65.23740971150842, 0.0474, 716.6904718875885)
(18, 65.182218654729652, 0.0457, 756.173173904419)
(19, 65.089063536564865, 0.0456, 795.7298657894135)
done.
