denoising autoencoder, full feedback
epochs = 20
hiddens = 600
learning_rate = 0.140000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.460467645689008, 0.0815, 36.00928092002869)
(1, 72.003722656831329, 0.068, 72.16162896156311)
(2, 69.498222158428135, 0.063, 108.00717186927795)
(3, 68.215656534570954, 0.0564, 143.8068928718567)
(4, 67.382488892267943, 0.0533, 179.8443489074707)
(5, 66.837668313552015, 0.0499, 215.64824104309082)
(6, 66.419108306269877, 0.0516, 251.71395587921143)
(7, 66.150417018938597, 0.0472, 287.5208170413971)
(8, 65.908113465059657, 0.0445, 323.52310490608215)
(9, 65.706028284761913, 0.0451, 359.5755958557129)
(10, 65.548257994270472, 0.0438, 395.36197805404663)
(11, 65.398428743521961, 0.0416, 431.1875958442688)
(12, 65.252684707173159, 0.0412, 467.19756984710693)
(13, 65.18361942806618, 0.041, 503.12704396247864)
(14, 65.08751555747051, 0.0403, 539.1694819927216)
(15, 64.981023357373559, 0.0397, 575.1086609363556)
(16, 64.911272492010227, 0.0384, 610.8803379535675)
(17, 64.845676601582596, 0.0399, 646.8208968639374)
(18, 64.766442550307403, 0.0375, 682.6501920223236)
(19, 64.699683666830154, 0.0391, 718.524582862854)
done.
