denoising autoencoder, full feedback
epochs = 50
hiddens = 1200
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.471646177144777, 0.0833, 63.23748517036438)
(1, 72.282898376174131, 0.0644, 126.51687717437744)
(2, 69.919631284925359, 0.0602, 189.76729106903076)
(3, 68.523194500997633, 0.0549, 252.9041600227356)
(4, 67.584300303370767, 0.0504, 316.0713481903076)
(5, 66.923889554190183, 0.05, 379.33614206314087)
(6, 66.428108790114891, 0.0486, 442.5781331062317)
(7, 66.043634010955188, 0.0448, 505.875470161438)
(8, 65.701408050748654, 0.0436, 569.2083160877228)
(9, 65.438446243969139, 0.043, 634.2247371673584)
(10, 65.235753744112927, 0.0398, 697.8542602062225)
(11, 64.995789947905834, 0.0412, 761.2621240615845)
(12, 64.843966146510397, 0.0404, 824.4800651073456)
(13, 64.692904938508931, 0.0379, 887.8506691455841)
(14, 64.562439544267377, 0.0368, 951.1438031196594)
(15, 64.457512946731626, 0.0364, 1014.5572400093079)
(16, 64.344365924921362, 0.0368, 1077.7871370315552)
(17, 64.275796603008388, 0.0356, 1140.7870590686798)
(18, 64.203199224313778, 0.037, 1204.0234241485596)
(19, 64.084774634181841, 0.0354, 1267.3772292137146)
(20, 64.031644006568115, 0.0353, 1330.810877084732)
(21, 63.955522752817778, 0.0361, 1394.093905210495)
(22, 63.891170981443956, 0.0344, 1457.5865380764008)
(23, 63.845493182143663, 0.0331, 1520.6513741016388)
(24, 63.80187095852289, 0.0368, 1583.9455981254578)
(25, 63.710153526540168, 0.0341, 1647.3408851623535)
(26, 63.697972705777126, 0.0335, 1710.7011861801147)
(27, 63.62651815562198, 0.0334, 1774.0303812026978)
(28, 63.631358646167939, 0.0326, 1837.1888070106506)
(29, 63.554776917021208, 0.0344, 1900.3885409832)
(30, 63.552555128989603, 0.0336, 1963.7839300632477)
(31, 63.490327954878893, 0.0318, 2027.1261072158813)
(32, 63.458765832551954, 0.0331, 2090.516216993332)
(33, 63.447038526926434, 0.0307, 2153.8036031723022)
(34, 63.38479090740185, 0.031, 2217.0697190761566)
(35, 63.346039485618853, 0.0321, 2280.3559641838074)
(36, 63.331823415985205, 0.0332, 2343.5719261169434)
(37, 63.314106898245157, 0.0309, 2406.9287300109863)
(38, 63.256974403872064, 0.0304, 2470.2123000621796)
(39, 63.257604720965134, 0.0294, 2533.508131980896)
(40, 63.221226369300226, 0.0306, 2596.7878711223602)
(41, 63.186588725037431, 0.0303, 2660.1169521808624)
(42, 63.189140016951903, 0.0304, 2723.7303659915924)
(43, 63.14939199439781, 0.0298, 2787.2133860588074)
(44, 63.133206602644478, 0.0293, 2850.4913370609283)
(45, 63.117765533350102, 0.028, 2913.573511123657)
(46, 63.113704703924732, 0.0299, 2976.724667072296)
(47, 63.083036269164168, 0.0306, 3039.862364053726)
(48, 63.017233611845995, 0.0288, 3103.1824901103973)
(49, 63.033219265679385, 0.0283, 3166.417004108429)
done.
