denoising autoencoder, full feedback
epochs = 20
hiddens = 100
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 100.9908324668887, 0.1112, 13.291440963745117)
(1, 87.145232697052023, 0.1031, 26.37873601913452)
(2, 84.303240383250085, 0.099, 39.63807487487793)
(3, 82.47363933014789, 0.0953, 52.42876482009888)
(4, 81.175606064696638, 0.0938, 65.30591487884521)
(5, 80.253587765884987, 0.0959, 77.913498878479)
(6, 79.566961457713248, 0.0937, 90.50483679771423)
(7, 79.099079273655278, 0.0894, 104.12159180641174)
(8, 78.61604177193513, 0.0896, 117.09639692306519)
(9, 78.246169201117851, 0.088, 130.16591000556946)
(10, 77.915593366983387, 0.0879, 142.94250988960266)
(11, 77.651953850090365, 0.0872, 156.27136182785034)
(12, 77.377377089174203, 0.0865, 169.1327359676361)
(13, 77.181420969309897, 0.0847, 181.5732388496399)
(14, 76.949596287657272, 0.0878, 194.38708400726318)
(15, 76.812522385931942, 0.0885, 207.71878695487976)
(16, 76.672577828196253, 0.0886, 220.22941279411316)
(17, 76.563926853681366, 0.0869, 233.72107481956482)
(18, 76.426209871414471, 0.083, 246.9331250190735)
(19, 76.348898954431903, 0.0862, 259.49352383613586)
done.
