denoising autoencoder, full feedback
epochs = 20
hiddens = 600
learning_rate = 0.250000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.259962231735159, 0.0699, 35.42631912231445)
(1, 71.036174718219215, 0.0622, 70.56279015541077)
(2, 68.993319982191636, 0.0524, 105.68261098861694)
(3, 67.932724960917767, 0.0504, 141.06659197807312)
(4, 67.3208355180263, 0.0494, 176.32138299942017)
(5, 66.950231875937732, 0.0468, 211.65876507759094)
(6, 66.580140479298834, 0.0451, 246.77863001823425)
(7, 66.358658566829945, 0.043, 282.06740713119507)
(8, 66.156484947592702, 0.0392, 317.20715403556824)
(9, 65.986474129301101, 0.0404, 352.6307671070099)
(10, 65.883497125105166, 0.0396, 387.8090510368347)
(11, 65.734820099583388, 0.0402, 422.99480509757996)
(12, 65.656310351019101, 0.0418, 458.0928909778595)
(13, 65.603879966499505, 0.0404, 493.2968981266022)
(14, 65.450642713189779, 0.0405, 528.4266440868378)
(15, 65.431244218821647, 0.0365, 563.808345079422)
(16, 65.336717049570964, 0.0411, 598.9304521083832)
(17, 65.291546541864449, 0.0374, 634.3340191841125)
(18, 65.254490902683656, 0.0346, 669.6676881313324)
(19, 65.193950482106658, 0.0376, 704.9304790496826)
done.
