denoising autoencoder, full feedback
epochs = 20
hiddens = 600
learning_rate = 0.250000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.309527749150561, 0.072, 34.911423206329346)
(1, 70.951409101277946, 0.0587, 69.69961905479431)
(2, 68.904117947444931, 0.0555, 104.61974000930786)
(3, 67.892903547605201, 0.0504, 139.4960331916809)
(4, 67.272515841765141, 0.0478, 174.5301501750946)
(5, 66.843698045514415, 0.0458, 209.4266221523285)
(6, 66.540031998129322, 0.0474, 244.2112522125244)
(7, 66.295143025041597, 0.0448, 279.12737822532654)
(8, 66.148307276034132, 0.0428, 314.0233600139618)
(9, 65.936904674366787, 0.044, 348.5859160423279)
(10, 65.850212706986298, 0.0419, 383.6216151714325)
(11, 65.722392589561892, 0.0426, 418.6294641494751)
(12, 65.587156130309069, 0.0386, 453.74369716644287)
(13, 65.51590338957233, 0.0384, 488.81897020339966)
(14, 65.418563281291156, 0.0367, 523.7808220386505)
(15, 65.344438517256435, 0.0359, 558.8940241336823)
(16, 65.294616888071431, 0.0371, 593.899905204773)
(17, 65.249116891621426, 0.037, 628.909276008606)
(18, 65.194411510842357, 0.0372, 663.8282730579376)
(19, 65.146288470479988, 0.0364, 698.803316116333)
done.
