denoising autoencoder, full feedback
epochs = 20
hiddens = 50
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 117.03872618994363, 0.125, 25.463153839111328)
(1, 101.92179768465972, 0.1237, 34.886653900146484)
(2, 99.090161768246162, 0.1187, 44.64888906478882)
(3, 97.556204743573872, 0.1163, 54.34578084945679)
(4, 96.444685868160107, 0.1152, 64.19312691688538)
(5, 95.545934081061162, 0.1101, 74.02081489562988)
(6, 94.944948805977177, 0.1091, 83.73857593536377)
(7, 94.517533367750403, 0.109, 93.21322703361511)
(8, 94.130077594090039, 0.1093, 102.88071703910828)
(9, 93.820119934740092, 0.1087, 112.6876220703125)
(10, 93.577874520110825, 0.1092, 122.33651494979858)
(11, 93.347032875430031, 0.109, 132.1100459098816)
(12, 93.116327037648418, 0.1078, 142.0546669960022)
(13, 93.069711002213651, 0.1079, 151.70971202850342)
(14, 92.87971713773814, 0.1078, 161.26575183868408)
(15, 92.761491416425258, 0.1067, 171.1023280620575)
(16, 92.598904510282395, 0.1097, 180.8523988723755)
(17, 92.509535288832453, 0.1085, 190.401948928833)
(18, 92.395835392500302, 0.1046, 200.1865520477295)
(19, 92.323403996214239, 0.1114, 209.81326985359192)
done.
