denoising autoencoder, full feedback
epochs = 30
hiddens = 1000
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.372719081109054, 0.085, 58.27727484703064)
(1, 72.418724042632149, 0.0689, 115.79302191734314)
(2, 69.941046463378399, 0.0614, 174.00560879707336)
(3, 68.505016938050716, 0.0584, 232.22299194335938)
(4, 67.621794866415371, 0.0531, 290.6758108139038)
(5, 66.931235150492384, 0.0523, 348.45064091682434)
(6, 66.460575817306676, 0.0502, 406.6558790206909)
(7, 66.086537052674032, 0.0476, 465.0243229866028)
(8, 65.773940234756807, 0.0458, 522.8246409893036)
(9, 65.548256783836635, 0.0466, 581.1928219795227)
(10, 65.286555249509277, 0.0429, 639.6881749629974)
(11, 65.125856512766333, 0.0435, 697.9753968715668)
(12, 64.981299504803374, 0.042, 755.8183979988098)
(13, 64.808743245121121, 0.0458, 814.2071058750153)
(14, 64.689019537788994, 0.0413, 872.6124877929688)
(15, 64.583673289531859, 0.0402, 930.5360708236694)
(16, 64.498278825289304, 0.0394, 989.0121779441833)
(17, 64.40311010018705, 0.0384, 1047.716110944748)
(18, 64.313475549437271, 0.0368, 1106.5406169891357)
(19, 64.252677480048391, 0.0361, 1164.9373400211334)
(20, 64.155673647378833, 0.036, 1223.665484905243)
(21, 64.091370578394162, 0.0366, 1282.4254608154297)
(22, 64.047361104179203, 0.0332, 1340.9376809597015)
(23, 63.954908849859926, 0.0345, 1399.5297269821167)
(24, 63.919910110881027, 0.0351, 1458.2149159908295)
(25, 63.916326644623652, 0.0345, 1516.9718489646912)
(26, 63.857179757717347, 0.0345, 1575.2274808883667)
(27, 63.770377254105348, 0.0347, 1633.934467792511)
(28, 63.759964121030087, 0.0334, 1692.8904519081116)
(29, 63.725594354408749, 0.0314, 1751.3259239196777)
done.
