denoising autoencoder, full feedback
epochs = 20
hiddens = 600
learning_rate = 0.120000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.769815142986872, 0.0835, 36.88995695114136)
(1, 72.451019246774834, 0.0684, 73.8626320362091)
(2, 69.878270437161362, 0.0632, 110.98567795753479)
(3, 68.482754450497424, 0.0579, 147.95792889595032)
(4, 67.601381396419072, 0.0549, 184.7438359260559)
(5, 67.026426039719681, 0.0519, 221.76033186912537)
(6, 66.562361111559269, 0.0532, 258.618882894516)
(7, 66.280690498630833, 0.0495, 295.89928698539734)
(8, 65.949590714190848, 0.0495, 332.81109595298767)
(9, 65.788048496640698, 0.0512, 369.7910568714142)
(10, 65.561512202004394, 0.0487, 407.0328299999237)
(11, 65.428148512774911, 0.0447, 443.59031891822815)
(12, 65.247171464066355, 0.0476, 480.5931980609894)
(13, 65.182219613779225, 0.0417, 517.8761100769043)
(14, 65.13099924511971, 0.0446, 555.0366640090942)
(15, 65.020294473407489, 0.0441, 592.1874458789825)
(16, 64.923933018750049, 0.0426, 629.2866289615631)
(17, 64.837614341082798, 0.0419, 666.279335975647)
(18, 64.802738030150337, 0.0419, 703.2501258850098)
(19, 64.697140483135286, 0.0401, 740.5647349357605)
done.
