denoising autoencoder, full feedback
epochs = 20
hiddens = 500
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 81.817585812063783, 0.0882, 39.976603984832764)
(1, 73.644034594519553, 0.0747, 80.00173211097717)
(2, 71.020414741398838, 0.0707, 119.7589271068573)
(3, 69.429289839559914, 0.0687, 159.89525699615479)
(4, 68.386752670302585, 0.0627, 199.50456404685974)
(5, 67.743094057516188, 0.0593, 239.64283800125122)
(6, 67.260155897070334, 0.0573, 279.46976804733276)
(7, 66.83561599937677, 0.0549, 319.25177693367004)
(8, 66.58318432323756, 0.0546, 359.12392711639404)
(9, 66.332432561249888, 0.05, 398.84832406044006)
(10, 66.124483449798333, 0.0512, 438.2710111141205)
(11, 65.957076896738172, 0.0473, 477.9440059661865)
(12, 65.775642834805922, 0.0494, 517.677304983139)
(13, 65.642488421836958, 0.0469, 557.3316850662231)
(14, 65.587241874692566, 0.0474, 597.3325021266937)
(15, 65.434813823295045, 0.0455, 637.417042016983)
(16, 65.371956707721012, 0.0445, 677.3797390460968)
(17, 65.294162687889283, 0.0461, 717.1551189422607)
(18, 65.213930598671453, 0.0451, 757.5882840156555)
(19, 65.115119943695163, 0.043, 797.1950631141663)
done.
