denoising autoencoder, full feedback
epochs = 30
hiddens = 1000
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.397676890025721, 0.09, 57.90465998649597)
(1, 72.387635120061077, 0.0708, 116.64602303504944)
(2, 69.940472313305904, 0.0629, 175.18658304214478)
(3, 68.498828120654906, 0.0564, 233.35563802719116)
(4, 67.530113505781785, 0.0522, 292.01223611831665)
(5, 66.902238775737274, 0.0513, 350.71838998794556)
(6, 66.413856938119451, 0.0486, 409.09940910339355)
(7, 66.060183396282568, 0.0502, 467.3920509815216)
(8, 65.736434615586688, 0.0451, 525.9328639507294)
(9, 65.484261651294389, 0.0438, 584.531368970871)
(10, 65.287557220695078, 0.0424, 642.7124860286713)
(11, 65.072703118415149, 0.0418, 701.234209060669)
(12, 64.891522225344701, 0.0425, 759.8762710094452)
(13, 64.79175235128038, 0.0431, 818.3635330200195)
(14, 64.667925444511596, 0.0399, 876.5529870986938)
(15, 64.538158458533744, 0.0394, 935.0334601402283)
(16, 64.444617452397296, 0.0366, 993.4876959323883)
(17, 64.365286005973601, 0.0381, 1051.5141520500183)
(18, 64.256866537588451, 0.0367, 1110.084939956665)
(19, 64.192043816966603, 0.036, 1168.8239459991455)
(20, 64.149749539332547, 0.0358, 1227.3804640769958)
(21, 64.073377816725468, 0.0351, 1285.6610610485077)
(22, 64.029055064434402, 0.0355, 1344.1577739715576)
(23, 63.971484149009626, 0.036, 1402.839863061905)
(24, 63.906571480890797, 0.0334, 1461.098818063736)
(25, 63.872312371997324, 0.0349, 1519.5732610225677)
(26, 63.829221159118063, 0.0343, 1578.1590449810028)
(27, 63.781062799164808, 0.0325, 1636.6692869663239)
(28, 63.732278559266987, 0.033, 1694.7370641231537)
(29, 63.726230770579868, 0.0334, 1753.2731161117554)
done.
