denoising autoencoder, full feedback
epochs = 20
hiddens = 50
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 116.79232456720965, 0.1241, 9.753541946411133)
(1, 101.95482496979704, 0.1217, 19.505738019943237)
(2, 99.171099518628793, 0.1175, 29.23715591430664)
(3, 97.788383175345558, 0.1159, 39.3866708278656)
(4, 96.801706347598184, 0.1142, 49.000587940216064)
(5, 96.053859079963274, 0.1115, 59.09958100318909)
(6, 95.493160642536836, 0.1132, 68.82994294166565)
(7, 95.126332198501458, 0.1127, 78.62737894058228)
(8, 94.844113021289061, 0.1121, 88.58361601829529)
(9, 94.557611112802675, 0.1144, 98.53212690353394)
(10, 94.384928761119227, 0.1097, 108.30805087089539)
(11, 94.138763363704655, 0.1118, 118.1835298538208)
(12, 93.987648784639546, 0.1111, 127.91906785964966)
(13, 93.896726394166436, 0.1087, 137.81646394729614)
(14, 93.717290196623992, 0.1086, 147.49680399894714)
(15, 93.551922651931591, 0.1089, 157.31435799598694)
(16, 93.358292551134241, 0.1097, 166.87095499038696)
(17, 93.257706069046463, 0.11, 176.6345818042755)
(18, 93.141402149221108, 0.1103, 186.280287027359)
(19, 93.078751579021642, 0.1042, 196.1730809211731)
done.
