denoising autoencoder, full feedback
epochs = 30
hiddens = 600
learning_rate = 0.100000
corruption = 0.000000
epoch, cost, error_rate, time
(0, 61.265549001818556, 0.0808, 35.96633291244507)
(1, 54.777625572489924, 0.0745, 72.11640882492065)
(2, 53.926040819721166, 0.0688, 108.23526978492737)
(3, 53.490418820303468, 0.0651, 144.21442985534668)
(4, 53.194357783614194, 0.0628, 180.28909277915955)
(5, 52.968426124773828, 0.0604, 216.2975218296051)
(6, 52.785020767197025, 0.0586, 252.26742792129517)
(7, 52.630377192960189, 0.057, 288.28077578544617)
(8, 52.496439941271277, 0.0561, 324.1849699020386)
(9, 52.378020723659745, 0.0545, 360.20325899124146)
(10, 52.271717450045124, 0.0541, 396.2909038066864)
(11, 52.175293588544392, 0.0532, 432.270644903183)
(12, 52.087198698500544, 0.0534, 468.2868797779083)
(13, 52.006315609760158, 0.053, 503.87524485588074)
(14, 51.931845390701255, 0.0525, 539.7429649829865)
(15, 51.863141897597124, 0.0524, 575.8517429828644)
(16, 51.799625513827046, 0.0521, 611.8772988319397)
(17, 51.740746724374695, 0.0517, 647.953469991684)
(18, 51.685983084619842, 0.0512, 683.9372208118439)
(19, 51.634864592980037, 0.0519, 719.9210088253021)
(20, 51.586988400679772, 0.0515, 755.8081889152527)
(21, 51.542017192863526, 0.0516, 791.6368608474731)
(22, 51.499670705976207, 0.0509, 827.5637538433075)
(23, 51.459714468308277, 0.0512, 863.6111168861389)
(24, 51.421945914736199, 0.0509, 899.5023369789124)
(25, 51.38618155946488, 0.0504, 935.3402118682861)
(26, 51.352247581942272, 0.0499, 971.5466318130493)
(27, 51.319977430943638, 0.0495, 1007.5436828136444)
(28, 51.28921591738677, 0.0493, 1043.6226859092712)
(29, 51.259822705738593, 0.0496, 1079.5830368995667)
done.
