denoising autoencoder, full feedback
epochs = 20
hiddens = 600
learning_rate = 0.120000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.814265293299655, 0.0844, 35.50685501098633)
(1, 72.592083655864499, 0.0723, 71.49473690986633)
(2, 69.980617323032675, 0.0692, 107.18747210502625)
(3, 68.511274794560293, 0.0591, 142.99363708496094)
(4, 67.686377391892478, 0.0562, 178.902841091156)
(5, 67.057558940429658, 0.0519, 214.52178597450256)
(6, 66.684956248318855, 0.0539, 250.3288209438324)
(7, 66.299970438491101, 0.0501, 286.25431394577026)
(8, 66.007485365617214, 0.051, 321.9760630130768)
(9, 65.820769918800764, 0.0492, 357.8662109375)
(10, 65.631456908883607, 0.0496, 393.5515069961548)
(11, 65.49569744176533, 0.0456, 429.3035640716553)
(12, 65.358592971461448, 0.0462, 465.23212909698486)
(13, 65.241984476003566, 0.0448, 500.8487241268158)
(14, 65.133852236142815, 0.0444, 536.4633641242981)
(15, 65.052762776568898, 0.0439, 572.4841909408569)
(16, 64.942328401670537, 0.043, 608.2112100124359)
(17, 64.87649819709759, 0.0433, 644.0562829971313)
(18, 64.828902237650439, 0.0393, 679.7862269878387)
(19, 64.772483782413943, 0.0417, 715.6093640327454)
done.
