denoising autoencoder, full feedback
epochs = 30
hiddens = 1000
learning_rate = 0.050000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 81.870420979340622, 0.1043, 59.2028648853302)
(1, 74.727447089984565, 0.0911, 118.76412105560303)
(2, 72.643091229909345, 0.0747, 177.7944040298462)
(3, 71.112220168333579, 0.0716, 237.00884795188904)
(4, 69.911689067309226, 0.0673, 296.28481006622314)
(5, 69.012114754234119, 0.0666, 355.2695999145508)
(6, 68.349308807591299, 0.0626, 414.4756200313568)
(7, 67.767087459000578, 0.0609, 473.7569890022278)
(8, 67.296671707437042, 0.0586, 533.0992300510406)
(9, 66.957430762467865, 0.0559, 592.2316708564758)
(10, 66.64166042856759, 0.0561, 651.5440108776093)
(11, 66.405424993870525, 0.0532, 710.9449968338013)
(12, 66.120640033852325, 0.0497, 770.2732949256897)
(13, 65.93602789450361, 0.051, 829.4168448448181)
(14, 65.765491580666549, 0.0495, 888.657548904419)
(15, 65.591032105786638, 0.0484, 947.7499370574951)
(16, 65.42665871125979, 0.0473, 1006.844300031662)
(17, 65.335829160605485, 0.0483, 1065.9877219200134)
(18, 65.191787170275518, 0.0446, 1125.0007019042969)
(19, 65.09895159154938, 0.0464, 1184.082556962967)
(20, 64.965584853650896, 0.0443, 1243.2158930301666)
(21, 64.889976008373722, 0.0429, 1302.3495869636536)
(22, 64.780374978031659, 0.0428, 1361.5367138385773)
(23, 64.723845482468278, 0.0424, 1420.6936750411987)
(24, 64.615664610556891, 0.0425, 1479.9660680294037)
(25, 64.60804483567216, 0.0414, 1539.1861250400543)
(26, 64.509580225267314, 0.0416, 1598.2463159561157)
(27, 64.448338262785342, 0.0406, 1657.3902049064636)
(28, 64.39335795761221, 0.0389, 1716.5719618797302)
(29, 64.32954361352067, 0.0393, 1775.7109909057617)
done.
