denoising autoencoder, full feedback
epochs = 20
hiddens = 500
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 81.862643807698078, 0.0899, 26.13662099838257)
(1, 73.623207014398631, 0.0748, 53.876325845718384)
(2, 71.015031367855997, 0.0687, 94.08343887329102)
(3, 69.442267410629967, 0.0638, 134.1140170097351)
(4, 68.419212714154924, 0.0591, 174.181480884552)
(5, 67.711471027167875, 0.0594, 214.0704469680786)
(6, 67.272917898678728, 0.0566, 253.76391792297363)
(7, 66.843192534414982, 0.0563, 293.89028692245483)
(8, 66.588198774370909, 0.0541, 333.8841369152069)
(9, 66.344816375162978, 0.0529, 373.663941860199)
(10, 66.086458846617333, 0.0523, 413.63262391090393)
(11, 65.971768197366799, 0.05, 453.32693791389465)
(12, 65.845401812235608, 0.0536, 493.0939929485321)
(13, 65.695518060256177, 0.0508, 533.0263268947601)
(14, 65.55842339230135, 0.0521, 573.3274748325348)
(15, 65.503504736981142, 0.048, 613.5668408870697)
(16, 65.410551068229552, 0.0486, 653.208832025528)
(17, 65.290315562187885, 0.0471, 693.1629908084869)
(18, 65.194845748641953, 0.0489, 733.0605618953705)
(19, 65.195513871896381, 0.0473, 773.0798959732056)
done.
