denoising autoencoder, full feedback
epochs = 30
hiddens = 1000
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.349626365053865, 0.0837, 59.34769105911255)
(1, 72.328817157165417, 0.0713, 118.67375898361206)
(2, 69.974749921293764, 0.0626, 177.91810703277588)
(3, 68.526065528224109, 0.0561, 236.9921910762787)
(4, 67.581401728399271, 0.0551, 296.4883110523224)
(5, 66.911620605021255, 0.0509, 355.6494870185852)
(6, 66.425491316409506, 0.0505, 414.6587610244751)
(7, 66.059673332061905, 0.0486, 474.01122403144836)
(8, 65.700470469733347, 0.0466, 533.3546950817108)
(9, 65.492697873018585, 0.0422, 592.6423931121826)
(10, 65.291097579521434, 0.0438, 651.5361530780792)
(11, 65.070692727783424, 0.0417, 710.9496829509735)
(12, 64.942944515951311, 0.041, 770.1049780845642)
(13, 64.783162083195364, 0.0393, 829.1041970252991)
(14, 64.645242413022075, 0.0393, 888.4327359199524)
(15, 64.530943940204835, 0.0377, 947.823893070221)
(16, 64.464276957740964, 0.0381, 1007.2104249000549)
(17, 64.366285999635409, 0.0376, 1066.2644851207733)
(18, 64.268867543563971, 0.0387, 1125.6538980007172)
(19, 64.224275876595911, 0.0339, 1184.9946100711823)
(20, 64.146299748387491, 0.0368, 1243.7943680286407)
(21, 64.095615715332869, 0.0375, 1303.1845319271088)
(22, 64.027643423473933, 0.0363, 1362.7886900901794)
(23, 63.971451383833482, 0.036, 1422.0504219532013)
(24, 63.93518883276505, 0.0358, 1481.1410191059113)
(25, 63.827142980743048, 0.0345, 1540.5301671028137)
(26, 63.825172403981185, 0.0362, 1599.868324995041)
(27, 63.784329760487765, 0.034, 1658.8143091201782)
(28, 63.74509815669478, 0.0346, 1718.4019041061401)
(29, 63.690309711630803, 0.0353, 1777.7645859718323)
done.
